 128  128    737280    220531    164801    116353     51347     49648     46748     42432     37582         0 
 256  256   1396736    415307    309186    219462     94394     91367     86535     78619     69707         0 
 384  384   1627046    478046    356749    250790    109214    105669     99749     90582     79985         0 
 512  512   1741824    515612    383883    269684    117349    113606    107328     97437     86235         0 
 640  640   1813840    537662    397589    279459    119617    115741    109537     99344     87928         0 
 768  768   1862760    548263    406119    285324    123756    119684    113142    102956     91234         0 
 896  896   1902096    558549    417479    296175    130908    126668    119607    108889     96690         0 
1024 1024   1918208    570517    427604    302111    131572    127355    120120    109123     96802         0 
1152 1152   1954524    582774    437008    312045    136188    131896    124641    113291    100424         0 
1280 1280   1955700    588296    439660    312100    137985    133479    126146    114870    101680         0 
1408 1408   1975400    588066    439181    309142    137059    132633    125257    114048    101085         0 
1536 1536   1981434    603152    448392    315351    138911    134539    127165    115821    102582         0 
1664 1664   2008314    611507    456643    322172    143088    138504    130891    119241    105755         0 
1792 1792   2004324    608996    454231    319818    141677    137077    129384    117752    104330         0 
1920 1920   2033890    617105    460031    323404    142110    137593    129879    118117    104534         0 
2048 2048   2007360    604809    450296    316760    140399    135867    128298    116710    103429         0 
2176 2176   2059058    610015    453368    318304    138091    133642    126158    114698    101612         0 
2304 2304   2074436    621239    463785    327564    141835    137348    129851    118054    104435         0 
2432 2432   2048886    619098    463195    326459    143009    138330    130768    118878    105158         0 
2560 2560   2076690    625808    464945    325560    143789    139123    131619    119923    106365         0 
2688 2688   2074990    621661    460610    323387    141474    136747    129386    117871    104595         0 
2816 2816   2040714    607871    450711    316966    138619    133978    126681    115321    102368         0 
2944 2944   2102176    625009    462886    326461    143402    138637    131021    119236    106006         0 
3072 3072   2148630    643787    478406    335561    146836    141935    134136    121992    108026         0 
3200 3200   2178540    655721    488073    342905    150067    145197    137260    124763    110510         0 
3328 3328   2190370    660588    490701    343816    149405    144599    136535    124116    109915         0 
3456 3456   2182584    666184    495343    348299    152322    147518    139269    126597    112015         0 
3584 3584   2153646    650354    482829    338602    148198    143384    135396    123144    108943         0 
3712 3712   2102020    626605    464975    326832    144729    139945    132180    120343    106807         0 
3840 3840   2251300    670481    497169    348914    151224    146240    138270    125781    111531         0 
3968 3968   2165130    654612    488674    342961    149444    144687    136626    124181    110017         0 
4096 4096   2052176    615219    459190    322814    141029    136348    128881    117196    103842         0 
4224 4224   2183888    658431    489156    341165    151247    146213    138150    125670    111347         0 
4352 4352   2319696    690840    513367    359598    159160    153853    145328    132199    117233         0 
4480 4480   2152150    643270    477379    335997    148252    143364    135272    123098    109067         0 
4608 4608   2278150    685409    508596    355790    155483    150338    141835    129046    114237         0 
4736 4736   2063772    624956    463123    322575    142301    137446    129888    118266    104728         0 
4864 4864   2177916    656283    486798    340987    151627    146499    138279    125817    111481         0 
4992 4992   2295132    687495    509161    356850    156168    150945    142441    129539    114776         0 
5120 5120   2415420    720526    534377    375379    164425    158829    149819    136354    120806         0 
5248 5248   2115650    635331    472861    332072    145436    140565    132699    120642    106904         0 
5376 5376   2221010    669780    497684    348870    154592    149414    141142    128409    113923         0 
5504 5504   2328930    703074    523270    368801    161230    155897    147269    133934    118692         0 
5632 5632   2439410    737442    548715    387379    168644    163104    154082    140017    124028         0 
5760 5760   2552450    771776    573194    403137    175218    169487    160136    145573    129035         0 
5888 5888   2134440    636286    471344    329941    143776    139022    131285    119303    105715         0 
6016 6016   2228968    670907    499890    353082    154436    149430    141201    128286    113679         0 
6144 6144   2325544    696607    518861    366486    159827    154584    146098    132748    117601         0 
6272 6272   2424168    722346    537299    378946    164844    159459    150625    136803    121188         0 
6400 6400   2524840    756578    563264    399703    172675    167038    157861    143329    126892         0 
6528 6528   2627560    782162    581658    409748    179234    173343    163748    148816    131774         0 
6656 6656   2732328    811536    603283    424749    184001    177960    168043    152657    135256         0 
6784 6784   2129358    638805    477145    337771    147339    142489    134598    122326    108417         0 
6912 6912   2211006    657675    490283    345236    150945    145922    137642    125018    110747         0 
7040 7040   2294190    679981    506706    357014    154428    149298    140897    127904    113198         0 
7168 7168   2378910    708325    528133    372768    161136    155780    147021    133489    118155         0 
7296 7296   2465166    738594    552652    391893    171525    165912    156614    142273    126072         0 
7424 7424   2552958    757815    565114    396960    173457    167684    158153    143678    127324         0 
7552 7552   2642286    786233    587219    412883    180558    174520    164594    149476    132490         0 
7680 7680   2733150    811927    605875    427123    185448    179321    169198    153667    136149         0 
7808 7808   2825550    845197    632467    446371    197452    190986    180203    163743    145199         0 
7936 7936   2919486    871581    651502    459954    202687    196072    185027    168129    149087         0 
8064 8064   3014958    901762    673893    477058    208911    202112    190798    173345    153644         0 
8192 8192   2074644    616470    455054    322004    140766    136270    129214    117470    104342         0 
