 128  128   1998848    642721    461726    288894    115140    110052    102715     92332     80809    158010 
 256  256   3072000    977987    698743    439152    169741    162483    152244    136850    119720    235657 
 384  384   3443580   1085585    777685    483801    189591    181405    169644    152645    133040    260126 
 512  512   3627008   1146624    819963    509773    198933    190362    177987    160163    139988    274317 
 640  640   3743136   1186500    844634    527482    202620    194032    181760    163256    142656    280220 
 768  768   3822192   1205481    858410    536137    208734    199547    186657    167904    146811    287909 
 896  896   3887520   1221667    878320    553672    219327    209809    196174    176672    154716    305386 
1024 1024   3909120   1240827    892933    561451    218919    209486    195682    175991    153811    302297 
1152 1152   3974328   1264751    910700    580567    226805    217118    203003    182625    159518    315749 
1280 1280   3969784   1277281    916724    577883    229379    219434    205241    184682    161189    317206 
1408 1408   4004112   1276792    917953    574654    228788    218855    204471    184051    160792    315240 
1536 1536   4011660   1309534    937642    586040    231623    221877    207494    186837    163288    321121 
1664 1664   4062100   1324721    954121    598803    238596    228329    213641    192599    168440    331348 
1792 1792   4050648   1320960    950911    596264    236051    225866    211145    190190    166081    326583 
1920 1920   4107444   1336118    960230    600029    236246    226101    211384    190364    165976    325351 
2048 2048   4051328   1305131    935272    583580    232158    222213    207810    187277    163591    321176 
2176 2176   4153380   1320682    943416    588497    229272    219372    204990    184475    161142    316555 
2304 2304   4182360   1340757    961503    603971    235065    225023    210577    189359    165371    326558 
2432 2432   4129052   1335744    961356    603257    237555    227316    212776    191241    166845    328299 
2560 2560   4183452   1354408    967970    601990    239110    228812    214172    192987    168942    331616 
2688 2688   4178556   1344066    955969    595462    234647    224328    209998    189153    165355    321495 
2816 2816   4108220   1314336    934775    582931    230253    219993    205703    185358    162113    315657 
2944 2944   4230720   1352355    959516    601496    238430    227887    213105    191946    168107    327350 
3072 3072   4323060   1392532    994526    618922    243155    232409    217262    195567    170760    333768 
3200 3200   4382168   1416459   1013798    631654    248019    237223    221901    199718    174502    342105 
3328 3328   4404972   1428345   1021453    634853    247755    237075    221740    199586    174295    341031 
3456 3456   4388400   1438140   1028619    642512    251852    241140    225482    202895    177116    347994 
3584 3584   4329380   1404984   1002868    623758    245618    234936    219707    197762    172702    337976 
3712 3712   4224840   1353848    964493    602549    239928    229384    214405    193093    168808    329867 
3840 3840   4524120   1446779   1029960    642488    250507    239541    224184    201852    176328    345332 
3968 3968   4350276   1409274   1011612    630073    246376    235885    220600    198394    173270    341691 
4096 4096   4122720   1325176    949066    594356    232440    222401    208142    187318    163600    322719 
4224 4224   4386720   1426182   1018534    630517    250730    239732    224316    202122    176539    346646 
4352 4352   4658912   1494253   1067203    663438    264196    252473    236144    212791    185830    363137 
4480 4480   4321884   1385773    988843    618268    244613    233809    218670    197062    172144    337335 
4608 4608   4574388   1477895   1054953    655622    256589    245350    229360    206554    180348    354060 
4736 4736   4143480   1350277    963462    596406    235049    224704    210373    189517    165332    324383 
4864 4864   4372200   1419285   1012238    629607    250618    239539    224055    201833    176108    344503 
4992 4992   4607064   1480815   1054478    656019    257446    246070    230093    207223    181002    354456 
5120 5120   4848072   1552950   1107616    690441    271560    259444    242495    218430    190634    373047 
5248 5248   4246020   1367170    978094    610172    239291    228764    213936    192475    168055    330411 
5376 5376   4457100   1443445   1030622    641734    254775    243613    227930    205219    179354    352020 
5504 5504   4673300   1510309   1079921    675661    264856    253239    236890    213261    186222    365190 
5632 5632   4894620   1584299   1133083    711611    277579    265521    248477    223476    195154    383476 
5760 5760   5121060   1658914   1183670    739966    288753    276268    258594    232786    203358    398461 
5888 5888   4282096   1373382    977529    606711    237485    227017    212225    191084    166921    326681 
6016 6016   4471440   1444014   1032731    648049    253979    243027    227418    204594    178589    351400 
6144 6144   4664880   1498294   1071504    672920    262778    251412    235316    211694    184768    363087 
6272 6272   4862416   1552763   1108847    694824    271065    259297    242633    218281    190612    374384 
6400 6400   5064048   1624675   1160621    733428    284164    271902    254553    228962    199790    392305 
6528 6528   5269776   1683862   1201088    751854    294811    281969    263770    237418    207257    406681 
6656 6656   5479600   1748105   1247556    779461    303308    290092    271311    244170    213203    418362 
6784 6784   4270140   1369866    981044    617750    241574    231184    216339    194577    170020    334650 
6912 6912   4433652   1416991   1013346    634815    248434    237599    222116    199686    174419    342766 
7040 7040   4600236   1461168   1044106    653593    253308    242278    226513    203629    177717    348847 
7168 7168   4769892   1522393   1088616    684079    264828    253354    237005    212957    185863    365134 
7296 7296   4942620   1583640   1135705    716559    280586    268597    251300    225960    197376    388736 
7424 7424   5118420   1631532   1166697    727252    284963    272493    254607    228958    200099    393518 
7552 7552   5297292   1694177   1213585    759220    297374    284354    265722    238875    208772    410335 
7680 7680   5479236   1746902   1250237    783717    304865    291704    272828    245249    214212    421733 
7808 7808   5664252   1816207   1303267    817607    323624    309716    289626    260416    227722    449277 
7936 7936   5852340   1874416   1344340    844131    332700    318411    297807    267793    234122    462049 
8064 8064   6043500   1935404   1387235    873186    342247    327612    306540    275578    240851    475559 
8192 8192   4158488   1309594    938764    591704    231890    222136    208022    186988    163794    324144 
