 128  128   2498560    657949    468267    309095    119844    114991    107409     96062     83693    197145 
 256  256   3328000    868439    614836    407536    153313    147353    138321    123739    107815    256169 
 384  384   3615759    932585    661847    434718    165492    158979    148820    133168    115548    273246 
 512  512   3756544    972862    689132    452172    171658    164874    154394    138061    120026    283667 
 640  640   3847112    998368    704124    463322    173088    166285    156000    139408    121204    287942 
 768  768   3909060   1008455    712097    468724    177303    170148    159502    142841    124325    294525 
 896  896   3962280   1019731    726500    482153    186524    179043    167676    150334    131135    311406 
1024 1024   3974272   1034367    738302    488701    185563    178166    166654    148992    129836    307085 
1152 1152   4032774   1053190    752002    503593    192035    184486    172832    154616    134625    320348 
1280 1280   4022018   1060396    754656    500190    193776    186006    174309    156135    135827    321190 
1408 1408   4051780   1058565    754456    497138    193118    185391    173636    155460    135297    319561 
1536 1536   4055265   1082673    767382    505178    194798    187277    175545    157268    136873    324832 
1664 1664   4102721   1095436    780588    515079    200394    192537    180460    161794    140944    334762 
1792 1792   4088154   1089572    775959    511218    197975    190114    177856    159371    138650    329588 
1920 1920   4142853   1102495    783958    516130    198135    190409    178230    159640    138642    328105 
2048 2048   4084000   1076472    764786    502909    194764    187078    175191    157085    136750    323514 
2176 2176   4184845   1086755    770118    506327    191855    184229    172421    154436    134474    318937 
2304 2304   4212234   1107183    787632    520499    197156    189423    177518    159016    138328    329194 
2432 2432   4156951   1102080    786238    518864    198893    190969    178988    160188    139200    330054 
2560 2560   4210269   1111937    787698    515738    199384    191497    179566    161035    140438    333337 
2688 2688   4204035   1104232    778797    510593    195636    187779    176145    157930    137653    323309 
2816 2816   4132105   1079047    761770    500482    192062    184185    172567    154680    134958    317970 
2944 2944   4254224   1110323    782066    515797    198759    190715    178645    160133    139820    329289 
3072 3072   4346055   1143779    809603    530691    203144    194836    182434    163432    142203    335707 
3200 3200   4404526   1163352    824625    541778    207360    199067    186473    166982    145346    343936 
3328 3328   4426565   1171775    828983    543027    206501    198319    185703    166313    144825    342967 
3456 3456   4409100   1180536    835851    549750    210055    201928    189076    169204    147251    349653 
3584 3584   4349059   1150582    814393    533610    204159    196106    183674    164474    143139    339560 
3712 3712   4243370   1109737    784745    515578    199651    191684    179502    160813    140175    331614 
3840 3840   4543290   1187319    838528    551133    208781    200461    187983    168311    146602    347375 
3968 3968   4368105   1157617    823499    541190    205652    197580    185078    165630    144175    343245 
4096 4096   4139080   1088796    774398    510303    194393    186536    174829    156510    136185    324338 
4224 4224   4403592   1164296    825061    537778    208344    199882    187286    167775    145977    347644 
4352 4352   4676296   1221475    865662    566832    219840    210868    197441    176891    153966    364497 
4480 4480   4337543   1134119    802937    528345    203719    195524    183082    164017    142736    338344 
4608 4608   4590495   1210546    857198    561308    214022    205413    192291    172156    149777    355591 
4736 4736   4157670   1102262    780601    508591    195766    187718    175937    157687    137178    325470 
4864 4864   4386774   1158408    820177    537410    208799    200283    187509    167938    146110    345390 
4992 4992   4622022   1210634    856012    561850    214547    205772    192563    172481    150129    355584 
5120 5120   4863414   1268582    898770    590733    225971    216731    202749    181646    158040    374317 
5248 5248   4259125   1120302    795194    522967    199741    191595    179434    160658    139876    331369 
5376 5376   4470525   1181202    837167    549140    212355    203743    190910    171030    148970    352775 
5504 5504   4687045   1238736    879104    580089    221414    212493    199089    178304    155220    366643 
5632 5632   4908685   1299923    922274    609907    231520    222258    208229    186417    162218    384544 
5760 5760   5135445   1359103    962017    633573    240401    230811    216285    193730    168703    399420 
5888 5888   4293860   1121948    791766    518299    197267    189300    177286    158880    138353    327632 
6016 6016   4483460   1182960    838827    554359    211753    203367    190620    170695    148619    352515 
6144 6144   4677156   1228336    870804    575607    219228    210491    197289    176723    153780    363705 
6272 6272   4874948   1272235    900827    594674    225953    216938    203277    182068    158533    375361 
6400 6400   5076836   1334669    945662    629198    237180    227753    213514    191124    166284    393367 
6528 6528   5282820   1377575    975064    642838    245486    235658    220798    197855    172196    407900 
6656 6656   5492900   1429999   1012356    666890    252446    242342    227017    203358    177045    419398 
6784 6784   4280307   1122505    798538    529615    201167    193124    181005    162169    141192    335081 
6912 6912   4444011   1158839    823419    543958    207168    198801    186111    166646    145035    343764 
7040 7040   4610787   1194328    848154    559752    210848    202368    189466    169627    147506    349557 
7168 7168   4780635   1246497    885634    586598    220708    211830    198401    177583    154353    365684 
7296 7296   4953555   1298170    924867    614489    234182    224913    210692    188660    164196    389385 
7424 7424   5129547   1332228    946757    622749    237245    227639    213026    190810    166118    394643 
7552 7552   5308611   1384718    985506    649917    247672    237624    222397    199148    173393    411379 
7680 7680   5490747   1429114   1015848    671315    254084    243900    228394    204508    177923    422621 
7808 7808   5675955   1486584   1059418    700729    270125    259375    242895    217550    189518    450450 
7936 7936   5864235   1534224   1092592    723075    277638    266600    249671    223646    194800    463130 
8064 8064   6055587   1585535   1128420    748551    285587    274277    256948    230117    200364    476398 
8192 8192   4166674   1083938    764438    506752    193862    186378    175106    156616    136536    324508 
